행정구역별,산업별,종사자규모별,사업체수 (개),종사자수 (명)
충북,"수도, 하수 및 폐기물 처리, 원료 재생업(36~39)",100 - 299명,1,X
충북,건설업(41~42),계,5378,49151
충북,건설업(41~42),1 - 4명,2655,6329
충북,건설업(41~42),5 - 9명,1382,9207
충북,건설업(41~42),10 - 19명,862,11477
충북,건설업(41~42),20 - 49명,373,10704
충북,건설업(41~42),50 - 99명,76,4995
충북,건설업(41~42),100 - 299명,24,3622
충북,건설업(41~42),300 - 499명,5,1890
충북,건설업(41~42),500 - 999명,1,X
충북,도매 및 소매업(45~47),계,30969,81148
충북,도매 및 소매업(45~47),1 - 4명,27916,49720
충북,도매 및 소매업(45~47),5 - 9명,2214,13714
충북,도매 및 소매업(45~47),10 - 19명,579,7645
충북,도매 및 소매업(45~47),20 - 49명,214,6064
충북,도매 및 소매업(45~47),50 - 99명,33,2190
충북,도매 및 소매업(45~47),100 - 299명,13,1815
충북,운수 및 창고업(49~52),계,11596,29805
충북,운수 및 창고업(49~52),1 - 4명,10883,11813
충북,운수 및 창고업(49~52),5 - 9명,301,1999
충북,운수 및 창고업(49~52),10 - 19명,185,2586
충북,운수 및 창고업(49~52),20 - 49명,144,4570
충북,운수 및 창고업(49~52),50 - 99명,56,4147
충북,운수 및 창고업(49~52),100 - 299명,24,3387
충북,운수 및 창고업(49~52),300 - 499명,2,X
충북,운수 및 창고업(49~52),500 - 999명,1,X
충북,숙박 및 음식점업(55~56),계,27909,72992
충북,숙박 및 음식점업(55~56),1 - 4명,25177,50843
충북,숙박 및 음식점업(55~56),5 - 9명,2286,13973
충북,숙박 및 음식점업(55~56),10 - 19명,343,4305
충북,숙박 및 음식점업(55~56),20 - 49명,86,2588
충북,숙박 및 음식점업(55~56),50 - 99명,13,754
충북,숙박 및 음식점업(55~56),100 - 299명,4,529
충북,정보통신업(58~63),계,609,6007
충북,정보통신업(58~63),1 - 4명,377,827
충북,정보통신업(58~63),5 - 9명,119,740
충북,정보통신업(58~63),10 - 19명,49,662
충북,정보통신업(58~63),20 - 49명,40,1286
충북,정보통신업(58~63),50 - 99명,17,1204
충북,정보통신업(58~63),100 - 299명,6,852
충북,정보통신업(58~63),300 - 499명,1,X
충북,금융 및 보험업(64~66),계,1251,15726
충북,금융 및 보험업(64~66),1 - 4명,428,1081
충북,금융 및 보험업(64~66),5 - 9명,315,2152
충북,금융 및 보험업(64~66),10 - 19명,288,3851
충북,금융 및 보험업(64~66),20 - 49명,183,5532
충북,금융 및 보험업(64~66),50 - 99명,29,1859
충북,금융 및 보험업(64~66),100 - 299명,8,1251
충북,부동산업(68),계,3631,11995
충북,부동산업(68),1 - 4명,3011,4708
충북,부동산업(68),5 - 9명,304,1984
충북,부동산업(68),10 - 19명,264,3544
충북,부동산업(68),20 - 49명,45,1113
충북,부동산업(68),50 - 99명,6,396
충북,부동산업(68),100 - 299명,1,X
충북,"전문, 과학 및 기술 서비스업(70~73)",계,2512,19280
충북,"전문, 과학 및 기술 서비스업(70~73)",1 - 4명,1670,3471
충북,"전문, 과학 및 기술 서비스업(70~73)",5 - 9명,487,3120
충북,"전문, 과학 및 기술 서비스업(70~73)",10 - 19명,195,2541
충북,"전문, 과학 및 기술 서비스업(70~73)",20 - 49명,111,3155
충북,"전문, 과학 및 기술 서비스업(70~73)",50 - 99명,26,1896
충북,"전문, 과학 및 기술 서비스업(70~73)",100 - 299명,16,2282
충북,"전문, 과학 및 기술 서비스업(70~73)",300 - 499명,6,2310
충북,"전문, 과학 및 기술 서비스업(70~73)",500 - 999명,1,X
충북,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",계,2414,27209
충북,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",1 - 4명,1723,3126
충북,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",5 - 9명,240,1563
충북,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",10 - 19명,160,2093
충북,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",20 - 49명,172,5191
충북,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",50 - 99명,70,4893
충북,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",100 - 299명,46,7415
충북,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",500 - 999명,2,X
충북,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",1000명 이상,1,X
충북,"공공행정, 국방 및 사회보장 행정(84)",계,556,29481
충북,"공공행정, 국방 및 사회보장 행정(84)",1 - 4명,70,127
충북,"공공행정, 국방 및 사회보장 행정(84)",5 - 9명,81,596
충북,"공공행정, 국방 및 사회보장 행정(84)",10 - 19명,151,2233
충북,"공공행정, 국방 및 사회보장 행정(84)",20 - 49명,157,4620
충북,"공공행정, 국방 및 사회보장 행정(84)",50 - 99명,47,3160
충북,"공공행정, 국방 및 사회보장 행정(84)",100 - 299명,21,3355
충북,"공공행정, 국방 및 사회보장 행정(84)",300 - 499명,19,7184
충북,"공공행정, 국방 및 사회보장 행정(84)",500 - 999명,8,5768
충북,"공공행정, 국방 및 사회보장 행정(84)",1000명 이상,2,X
충북,교육 서비스업(85),계,5462,51293
충북,교육 서비스업(85),1 - 4명,4057,7301
충북,교육 서비스업(85),5 - 9명,571,3615
충북,교육 서비스업(85),10 - 19명,275,3925
충북,교육 서비스업(85),20 - 49명,296,8849
충북,교육 서비스업(85),50 - 99명,224,15452
충북,교육 서비스업(85),100 - 299명,25,3310
충북,교육 서비스업(85),300 - 499명,8,3241
충북,교육 서비스업(85),500 - 999명,5,3613
충북,교육 서비스업(85),1000명 이상,1,X
충북,보건업 및 사회복지 서비스업(86~87),계,4614,58992
충북,보건업 및 사회복지 서비스업(86~87),1 - 4명,1774,5063
충북,보건업 및 사회복지 서비스업(86~87),5 - 9명,1523,9845
충북,보건업 및 사회복지 서비스업(86~87),10 - 19명,778,10305
충북,보건업 및 사회복지 서비스업(86~87),20 - 49명,359,10775
충북,보건업 및 사회복지 서비스업(86~87),50 - 99명,127,8405
충북,보건업 및 사회복지 서비스업(86~87),100 - 299명,38,5389
충북,보건업 및 사회복지 서비스업(86~87),300 - 499명,6,2258
충북,보건업 및 사회복지 서비스업(86~87),500 - 999명,8,5123
충북,보건업 및 사회복지 서비스업(86~87),1000명 이상,1,X
충북,"예술, 스포츠 및 여가관련 서비스업(90~91)",계,4262,14059
충북,"예술, 스포츠 및 여가관련 서비스업(90~91)",1 - 4명,3874,6502
충북,"예술, 스포츠 및 여가관련 서비스업(90~91)",5 - 9명,248,1572
충북,"예술, 스포츠 및 여가관련 서비스업(90~91)",10 - 19명,67,880
충북,"예술, 스포츠 및 여가관련 서비스업(90~91)",20 - 49명,36,1165
충북,"예술, 스포츠 및 여가관련 서비스업(90~91)",50 - 99명,16,1070
충북,"예술, 스포츠 및 여가관련 서비스업(90~91)",100 - 299명,21,2870
충북,"협회 및 단체, 수리 및 기타 개인 서비스업(94~96)",계,14056,27116
충북,"협회 및 단체, 수리 및 기타 개인 서비스업(94~96)",1 - 4명,13288,18141
충북,"협회 및 단체, 수리 및 기타 개인 서비스업(94~96)",5 - 9명,512,3228
충북,"협회 및 단체, 수리 및 기타 개인 서비스업(94~96)",10 - 19명,173,2251
충북,"협회 및 단체, 수리 및 기타 개인 서비스업(94~96)",20 - 49명,68,1937
충북,"협회 및 단체, 수리 및 기타 개인 서비스업(94~96)",50 - 99명,12,762
충북,"협회 및 단체, 수리 및 기타 개인 서비스업(94~96)",100 - 299명,1,X
충북,"협회 및 단체, 수리 및 기타 개인 서비스업(94~96)",300 - 499명,2,X
충남,전체 산업,계,172242,928259
충남,전체 산업,1 - 4명,139562,246771
충남,전체 산업,5 - 9명,18508,118897
충남,전체 산업,10 - 19명,7393,99220
충남,전체 산업,20 - 49명,4509,134859
충남,전체 산업,50 - 99명,1461,100841
충남,전체 산업,100 - 299명,666,104317
충남,전체 산업,300 - 499명,76,28597
충남,전체 산업,500 - 999명,46,31809
충남,전체 산업,1000명 이상,21,62948
충남,"농업, 임업 및 어업(01~03)",계,474,4442
충남,"농업, 임업 및 어업(01~03)",1 - 4명,212,480
충남,"농업, 임업 및 어업(01~03)",5 - 9명,130,858
충남,"농업, 임업 및 어업(01~03)",10 - 19명,74,987
충남,"농업, 임업 및 어업(01~03)",20 - 49명,49,1452
충남,"농업, 임업 및 어업(01~03)",50 - 99명,7,450
충남,"농업, 임업 및 어업(01~03)",100 - 299명,2,X
충남,광업(05~08),계,91,727
충남,광업(05~08),1 - 4명,51,105
충남,광업(05~08),5 - 9명,21,151
충남,광업(05~08),10 - 19명,7,104
충남,광업(05~08),20 - 49명,12,367
충남,제조업(10~34),계,18422,293530
충남,제조업(10~34),1 - 4명,10665,21214
충남,제조업(10~34),5 - 9명,3455,23888
충남,제조업(10~34),10 - 19명,1685,23422
충남,제조업(10~34),20 - 49명,1580,48339
충남,제조업(10~34),50 - 99명,614,43313
충남,제조업(10~34),100 - 299명,357,57612
충남,제조업(10~34),300 - 499명,36,13360
충남,제조업(10~34),500 - 999명,17,10921
충남,제조업(10~34),1000명 이상,13,51461
충남,"전기, 가스, 증기 및 공기조절 공급업(35)",계,145,6414
충남,"전기, 가스, 증기 및 공기조절 공급업(35)",1 - 4명,77,139
충남,"전기, 가스, 증기 및 공기조절 공급업(35)",5 - 9명,27,190
충남,"전기, 가스, 증기 및 공기조절 공급업(35)",10 - 19명,4,53
충남,"전기, 가스, 증기 및 공기조절 공급업(35)",20 - 49명,17,604
충남,"전기, 가스, 증기 및 공기조절 공급업(35)",50 - 99명,8,556
충남,"전기, 가스, 증기 및 공기조절 공급업(35)",100 - 299명,7,1104
충남,"전기, 가스, 증기 및 공기조절 공급업(35)",300 - 499명,2,X
충남,"전기, 가스, 증기 및 공기조절 공급업(35)",500 - 999명,2,X
충남,"전기, 가스, 증기 및 공기조절 공급업(35)",1000명 이상,1,X
충남,"수도, 하수 및 폐기물 처리, 원료 재생업(36~39)",계,543,6659
충남,"수도, 하수 및 폐기물 처리, 원료 재생업(36~39)",1 - 4명,214,490
충남,"수도, 하수 및 폐기물 처리, 원료 재생업(36~39)",5 - 9명,167,1100
충남,"수도, 하수 및 폐기물 처리, 원료 재생업(36~39)",10 - 19명,67,912
충남,"수도, 하수 및 폐기물 처리, 원료 재생업(36~39)",20 - 49명,72,2315
충남,"수도, 하수 및 폐기물 처리, 원료 재생업(36~39)",50 - 99명,19,1169
충남,"수도, 하수 및 폐기물 처리, 원료 재생업(36~39)",100 - 299명,4,673
충남,건설업(41~42),계,6939,54223
충남,건설업(41~42),1 - 4명,3769,8577
충남,건설업(41~42),5 - 9명,1743,11374
충남,건설업(41~42),10 - 19명,990,12881
충남,건설업(41~42),20 - 49명,329,9234
충남,건설업(41~42),50 - 99명,75,4947
충남,건설업(41~42),100 - 299명,25,4240
충남,건설업(41~42),300 - 499명,7,2451
충남,건설업(41~42),500 - 999명,1,X
충남,도매 및 소매업(45~47),계,42449,109494
충남,도매 및 소매업(45~47),1 - 4명,38377,67997
충남,도매 및 소매업(45~47),5 - 9명,2965,18491
충남,도매 및 소매업(45~47),10 - 19명,779,10055
충남,도매 및 소매업(45~47),20 - 49명,267,7701
충남,도매 및 소매업(45~47),50 - 99명,47,3194
충남,도매 및 소매업(45~47),100 - 299명,14,2056
충남,운수 및 창고업(49~52),계,14688,37604
충남,운수 및 창고업(49~52),1 - 4명,13707,14936
충남,운수 및 창고업(49~52),5 - 9명,418,2736
충남,운수 및 창고업(49~52),10 - 19명,301,4033
충남,운수 및 창고업(49~52),20 - 49명,165,5027
충남,운수 및 창고업(49~52),50 - 99명,58,3939
충남,운수 및 창고업(49~52),100 - 299명,35,5193
충남,운수 및 창고업(49~52),300 - 499명,2,X
충남,운수 및 창고업(49~52),500 - 999명,2,X
충남,숙박 및 음식점업(55~56),계,36804,97680
충남,숙박 및 음식점업(55~56),1 - 4명,33092,67266
충남,숙박 및 음식점업(55~56),5 - 9명,3121,18769
충남,숙박 및 음식점업(55~56),10 - 19명,483,6030
충남,숙박 및 음식점업(55~56),20 - 49명,80,2501
충남,숙박 및 음식점업(55~56),50 - 99명,19,1215
충남,숙박 및 음식점업(55~56),100 - 299명,8,1279
충남,숙박 및 음식점업(55~56),500 - 999명,1,X
충남,정보통신업(58~63),계,839,6279
충남,정보통신업(58~63),1 - 4명,566,1244
충남,정보통신업(58~63),5 - 9명,143,911
충남,정보통신업(58~63),10 - 19명,64,858
충남,정보통신업(58~63),20 - 49명,47,1335
충남,정보통신업(58~63),50 - 99명,12,832
충남,정보통신업(58~63),100 - 299명,7,1099
충남,금융 및 보험업(64~66),계,1670,19076
충남,금융 및 보험업(64~66),1 - 4명,531,1317
충남,금융 및 보험업(64~66),5 - 9명,506,3350
충남,금융 및 보험업(64~66),10 - 19명,354,4621
충남,금융 및 보험업(64~66),20 - 49명,239,7105
충남,금융 및 보험업(64~66),50 - 99명,36,2260
충남,금융 및 보험업(64~66),100 - 299명,4,423
충남,부동산업(68),계,5197,13608
충남,부동산업(68),1 - 4명,4494,6454
충남,부동산업(68),5 - 9명,527,3305
충남,부동산업(68),10 - 19명,132,1681
충남,부동산업(68),20 - 49명,33,825
충남,부동산업(68),50 - 99명,6,404
충남,부동산업(68),100 - 299명,4,614
충남,부동산업(68),300 - 499명,1,X
충남,"전문, 과학 및 기술 서비스업(70~73)",계,3215,20784
충남,"전문, 과학 및 기술 서비스업(70~73)",1 - 4명,2205,4741
충남,"전문, 과학 및 기술 서비스업(70~73)",5 - 9명,629,4017
충남,"전문, 과학 및 기술 서비스업(70~73)",10 - 19명,232,3134
충남,"전문, 과학 및 기술 서비스업(70~73)",20 - 49명,103,3033
충남,"전문, 과학 및 기술 서비스업(70~73)",50 - 99명,26,1822
충남,"전문, 과학 및 기술 서비스업(70~73)",100 - 299명,17,2736
충남,"전문, 과학 및 기술 서비스업(70~73)",300 - 499명,3,1301
충남,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",계,2965,31104
충남,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",1 - 4명,2085,3731
충남,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",5 - 9명,314,2071
충남,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",10 - 19명,232,3170
충남,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",20 - 49명,212,6191
충남,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",50 - 99명,70,4810
충남,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",100 - 299명,45,7379
충남,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",300 - 499명,4,1637
충남,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",500 - 999명,3,2115
충남,"공공행정, 국방 및 사회보장 행정(84)",계,769,32222
충남,"공공행정, 국방 및 사회보장 행정(84)",1 - 4명,133,233
충남,"공공행정, 국방 및 사회보장 행정(84)",5 - 9명,94,701
충남,"공공행정, 국방 및 사회보장 행정(84)",10 - 19명,247,3759
충남,"공공행정, 국방 및 사회보장 행정(84)",20 - 49명,185,5061
충남,"공공행정, 국방 및 사회보장 행정(84)",50 - 99명,53,3924
충남,"공공행정, 국방 및 사회보장 행정(84)",100 - 299명,37,5656
충남,"공공행정, 국방 및 사회보장 행정(84)",300 - 499명,10,4170
충남,"공공행정, 국방 및 사회보장 행정(84)",500 - 999명,8,6294
충남,"공공행정, 국방 및 사회보장 행정(84)",1000명 이상,2,X
충남,교육 서비스업(85),계,6871,67673
충남,교육 서비스업(85),1 - 4명,4918,9452
충남,교육 서비스업(85),5 - 9명,759,4771
충남,교육 서비스업(85),10 - 19명,463,6672
충남,교육 서비스업(85),20 - 49명,451,13279
충남,교육 서비스업(85),50 - 99명,226,15378
충남,교육 서비스업(85),100 - 299명,36,4722
충남,교육 서비스업(85),300 - 499명,5,1758
충남,교육 서비스업(85),500 - 999명,10,7338
충남,교육 서비스업(85),1000명 이상,3,4303
충남,보건업 및 사회복지 서비스업(86~87),계,6408,76143
충남,보건업 및 사회복지 서비스업(86~87),1 - 4명,2290,6366
충남,보건업 및 사회복지 서비스업(86~87),5 - 9명,2456,15614
충남,보건업 및 사회복지 서비스업(86~87),10 - 19명,921,12111
충남,보건업 및 사회복지 서비스업(86~87),20 - 49명,515,15958
충남,보건업 및 사회복지 서비스업(86~87),50 - 99명,161,11059
충남,보건업 및 사회복지 서비스업(86~87),100 - 299명,55,8186
충남,보건업 및 사회복지 서비스업(86~87),300 - 499명,6,2170
충남,보건업 및 사회복지 서비스업(86~87),500 - 999명,2,X
충남,보건업 및 사회복지 서비스업(86~87),1000명 이상,2,X
충남,"예술, 스포츠 및 여가관련 서비스업(90~91)",계,5114,14920
충남,"예술, 스포츠 및 여가관련 서비스업(90~91)",1 - 4명,4597,7934
충남,"예술, 스포츠 및 여가관련 서비스업(90~91)",5 - 9명,354,2258
충남,"예술, 스포츠 및 여가관련 서비스업(90~91)",10 - 19명,96,1266
충남,"예술, 스포츠 및 여가관련 서비스업(90~91)",20 - 49명,44,1417
